time(s);battery;memory;orbit;obc;eps;communication;EDC;Longitude;Latitude;total_drop;active_PCDs;onGS
27970;99.988075;1.04166;sun;On;On;Receiver;Off;-101.957664;-61.85396;0.0022944445;None;NO
27980;99.988075;1.04196;sun;On;On;Receiver;Off;-102.36896;-61.25935;0.0022944445;None;NO
27990;99.988075;1.04226;sun;On;On;Receiver;Off;-102.76667;-60.66374;0.0022944445;None;NO
28000;99.988075;1.04256;sun;On;On;Receiver;Off;-103.15159;-60.06718;0.0022944445;None;NO
28010;99.988075;1.04286;sun;On;On;Receiver;Off;-103.52445;-59.469738;0.0022944445;None;NO
28020;99.988075;1.04316;sun;On;On;Receiver;Off;-103.88593;-58.871456;0.0022944445;None;NO
28030;99.988075;1.04346;sun;On;On;Receiver;Off;-104.23666;-58.272385;0.0022944445;None;NO
28040;99.988075;1.04376;sun;On;On;Receiver;Off;-104.57722;-57.67257;0.0022944445;None;NO
28050;99.988075;1.04406;sun;On;On;Receiver;Off;-104.90816;-57.072052;0.0022944445;None;NO
28060;99.988075;1.04436;sun;On;On;Receiver;Off;-105.22997;-56.470867;0.0022944445;None;NO
28070;99.988075;1.04466;sun;On;On;Receiver;Off;-105.54316;-55.869053;0.0022944445;None;NO
28080;99.988075;1.04496;sun;On;On;Receiver;Off;-105.848145;-55.266644;0.0022944445;None;NO
28090;99.988075;1.04526;sun;On;On;Receiver;Off;-106.14535;-54.663666;0.0022944445;None;NO
28100;99.988075;1.04556;sun;On;On;Receiver;Off;-106.43515;-54.060154;0.0022944445;None;NO
28110;99.988075;1.04586;sun;On;On;Receiver;Off;-106.717926;-53.45613;0.0022944445;None;NO
28120;99.988075;1.04616;sun;On;On;Receiver;Off;-106.99401;-52.851624;0.0022944445;None;NO
28130;99.988075;1.04646;sun;On;On;Receiver;Off;-107.26373;-52.246655;0.0022944445;None;NO
28140;99.988075;1.04676;sun;On;On;Receiver;Off;-107.527374;-51.641247;0.0022944445;None;NO
28150;99.988075;1.04706;sun;On;On;Receiver;Off;-107.78523;-51.03542;0.0022944445;None;NO
28160;99.988075;1.04736;sun;On;On;Receiver;Off;-108.037575;-50.4292;0.0022944445;None;NO
28170;99.988075;1.04766;sun;On;On;Receiver;Off;-108.284645;-49.822594;0.0022944445;None;NO
28180;99.988075;1.04796;sun;On;On;Receiver;Off;-108.52668;-49.21563;0.0022944445;None;NO
28190;99.988075;1.04826;sun;On;On;Receiver;Off;-108.76391;-48.60832;0.0022944445;None;NO
28200;99.988075;1.04856;sun;On;On;Receiver;Off;-108.996544;-48.000675;0.0022944445;None;NO
28210;99.988075;1.04886;sun;On;On;Receiver;Off;-109.22477;-47.39272;0.0022944445;None;NO
28220;99.988075;1.04916;sun;On;On;Receiver;Off;-109.4488;-46.78446;0.0022944445;None;NO
28230;99.988075;1.04946;sun;On;On;Receiver;Off;-109.668785;-46.17591;0.0022944445;None;NO
28240;99.988075;1.04976;sun;On;On;Receiver;Off;-109.88492;-45.567085;0.0022944445;None;NO
28250;99.988075;1.05006;sun;On;On;Receiver;Off;-110.09735;-44.957996;0.0022944445;None;NO
28260;99.988075;1.05036;sun;On;On;Receiver;Off;-110.30624;-44.34865;0.0022944445;None;NO
28270;99.988075;1.05066;sun;On;On;Receiver;Off;-110.51171;-43.739063;0.0022944445;None;NO
28280;99.988075;1.05096;sun;On;On;Receiver;Off;-110.71393;-43.129242;0.0022944445;None;NO
28290;99.988075;1.05126;sun;On;On;Receiver;Off;-110.913;-42.5192;0.0022944445;None;NO
28300;99.988075;1.05156;sun;On;On;Receiver;Off;-111.10908;-41.90894;0.0022944445;None;NO
28310;99.988075;1.05186;sun;On;On;Receiver;Off;-111.30225;-41.298473;0.0022944445;None;NO
28320;99.988075;1.05216;sun;On;On;Receiver;Off;-111.49265;-40.68781;0.0022944445;None;NO
28330;99.988075;1.05246;sun;On;On;Receiver;Off;-111.68038;-40.076954;0.0022944445;None;NO
28340;99.988075;1.05276;sun;On;On;Receiver;Off;-111.86554;-39.465916;0.0022944445;None;NO
28350;99.988075;1.05306;sun;On;On;Receiver;Off;-112.04823;-38.854702;0.0022944445;None;NO
28360;99.988075;1.05336;sun;On;On;Receiver;Off;-112.228546;-38.24332;0.0022944445;None;NO
28370;99.988075;1.05366;sun;On;On;Receiver;Off;-112.40658;-37.631775;0.0022944445;None;NO
28380;99.988075;1.05396;sun;On;On;Receiver;Off;-112.58241;-37.020073;0.0022944445;None;NO
28390;99.988075;1.05426;sun;On;On;Receiver;Off;-112.75613;-36.408222;0.0022944445;None;NO
28400;99.988075;1.05456;sun;On;On;Receiver;Off;-112.927795;-35.796223;0.0022944445;None;NO
28410;99.988075;1.05486;sun;On;On;Receiver;Off;-113.0975;-35.184086;0.0022944445;None;NO
28420;99.988075;1.05516;sun;On;On;Receiver;Off;-113.26533;-34.571815;0.0022944445;None;NO
28430;99.988075;1.05546;sun;On;On;Receiver;Off;-113.43132;-33.959415;0.0022944445;None;NO
28440;99.988075;1.05576;sun;On;On;Receiver;Off;-113.595566;-33.34689;0.0022944445;None;NO
28450;99.988075;1.05606;sun;On;On;Receiver;Off;-113.75812;-32.734245;0.0022944445;None;NO
28460;99.988075;1.05636;sun;On;On;Receiver;Off;-113.91904;-32.121483;0.0022944445;None;NO
28470;99.988075;1.05666;sun;On;On;Receiver;Off;-114.078384;-31.508612;0.0022944445;None;NO
28480;99.988075;1.05696;sun;On;On;Receiver;Off;-114.23622;-30.895632;0.0022944445;None;NO
28490;99.988075;1.05726;sun;On;On;Receiver;Off;-114.3926;-30.282549;0.0022944445;None;NO
28500;99.988075;1.05756;sun;On;On;Receiver;Off;-114.54757;-29.669365;0.0022944445;None;NO
28510;99.988075;1.05786;sun;On;On;Receiver;Off;-114.70119;-29.056086;0.0022944445;None;NO
28520;99.988075;1.05816;sun;On;On;Receiver;Off;-114.8535;-28.442715;0.0022944445;None;NO
28530;99.988075;1.05846;sun;On;On;Receiver;Off;-115.004555;-27.829254;0.0022944445;None;NO
28540;99.988075;1.05876;sun;On;On;Receiver;Off;-115.154396;-27.215708;0.0022944445;None;NO
28550;99.988075;1.05906;sun;On;On;Receiver;Off;-115.30307;-26.602077;0.0022944445;None;NO
28560;99.988075;1.05936;sun;On;On;Receiver;Off;-115.450615;-25.988369;0.0022944445;None;NO
28570;99.988075;1.05966;sun;On;On;Receiver;Off;-115.597084;-25.374582;0.0022944445;None;NO
28580;99.988075;1.05996;sun;On;On;Receiver;Off;-115.7425;-24.760723;0.0022944445;None;NO
28590;99.988075;1.06026;sun;On;On;Receiver;Off;-115.88692;-24.146791;0.0022944445;None;NO
28600;99.988075;1.06056;sun;On;On;Receiver;Off;-116.030365;-23.532791;0.0022944445;None;NO
28610;99.988075;1.06086;sun;On;On;Receiver;Off;-116.17288;-22.918726;0.0022944445;None;NO
28620;99.988075;1.06116;sun;On;On;Receiver;Off;-116.31451;-22.304596;0.0022944445;None;NO
28630;99.988075;1.06146;sun;On;On;Receiver;Off;-116.45527;-21.690407;0.0022944445;None;NO
28640;99.988075;1.06176;sun;On;On;Receiver;Off;-116.5952;-21.076157;0.0022944445;None;NO
28650;99.988075;1.06206;sun;On;On;Receiver;Off;-116.734344;-20.461851;0.0022944445;None;NO
28660;99.988075;1.06236;sun;On;On;Receiver;Off;-116.87272;-19.847492;0.0022944445;None;NO
28670;99.988075;1.06266;sun;On;On;Receiver;Off;-117.01036;-19.233082;0.0022944445;None;NO
28680;99.988075;1.06296;sun;On;On;Receiver;Off;-117.1473;-18.61862;0.0022944445;None;NO
28690;99.988075;1.06326;sun;On;On;Receiver;Off;-117.28358;-18.004112;0.0022944445;None;NO
28700;99.988075;1.06356;sun;On;On;Receiver;Off;-117.4192;-17.389557;0.0022944445;None;NO
28710;99.988075;1.06386;sun;On;On;Receiver;Off;-117.55421;-16.774958;0.0022944445;None;NO
28720;99.988075;1.06416;sun;On;On;Receiver;Off;-117.68863;-16.160318;0.0022944445;None;NO
28730;99.988075;1.06446;sun;On;On;Receiver;Off;-117.82248;-15.545638;0.0022944445;None;NO
28740;99.988075;1.06476;sun;On;On;Receiver;Off;-117.9558;-14.93092;0.0022944445;None;NO
28750;99.988075;1.06506;sun;On;On;Receiver;Off;-118.088615;-14.316165;0.0022944445;None;NO
28760;99.988075;1.06536;sun;On;On;Receiver;Off;-118.22094;-13.701375;0.0022944445;None;NO
28770;99.988075;1.06566;sun;On;On;Receiver;Off;-118.3528;-13.086553;0.0022944445;None;NO
28780;99.988075;1.06596;sun;On;On;Receiver;Off;-118.48422;-12.4717;0.0022944445;None;NO
28790;99.988075;1.06626;sun;On;On;Receiver;Off;-118.615234;-11.856816;0.0022944445;None;NO
28800;99.988075;1.06656;sun;On;On;Receiver;Off;-118.74586;-11.241905;0.0022944445;None;NO
28810;99.988075;1.06686;sun;On;On;Receiver;Off;-118.87611;-10.626968;0.0022944445;None;NO
28820;99.988075;1.06716;sun;On;On;Receiver;Off;-119.00602;-10.012007;0.0022944445;None;NO
28830;99.988075;1.06746;sun;On;On;Receiver;Off;-119.135605;-9.397021;0.0022944445;None;NO
28840;99.988075;1.06776;sun;On;On;Receiver;Off;-119.26489;-8.782015;0.0022944445;None;NO
28850;99.988075;1.06806;sun;On;On;Receiver;Off;-119.3939;-8.166987;0.0022944445;None;NO
28860;99.988075;1.06836;sun;On;On;Receiver;Off;-119.522644;-7.5519423;0.0022944445;None;NO
28870;99.988075;1.06866;sun;On;On;Receiver;Off;-119.65115;-6.9368796;0.0022944445;None;NO
28880;99.988075;1.06896;sun;On;On;Receiver;Off;-119.77945;-6.321801;0.0022944445;None;NO
28890;99.988075;1.06926;sun;On;On;Receiver;Off;-119.90755;-5.7067084;0.0022944445;None;NO
28900;99.988075;1.06956;sun;On;On;Receiver;Off;-120.03548;-5.091603;0.0022944445;None;NO
28910;99.988075;1.06986;sun;On;On;Receiver;Off;-120.163246;-4.4764857;0.0022944445;None;NO
28920;99.988075;1.07016;sun;On;On;Receiver;Off;-120.29088;-3.861359;0.0022944445;None;NO
28930;99.988075;1.07046;sun;On;On;Receiver;Off;-120.4184;-3.2462232;0.0022944445;None;NO
28940;99.988075;1.07076;sun;On;On;Receiver;Off;-120.54583;-2.6310804;0.0022944445;None;NO
28950;99.988075;1.07106;sun;On;On;Receiver;Off;-120.67319;-2.0159316;0.0022944445;None;NO
28960;99.988075;1.07136;sun;On;On;Receiver;Off;-120.80048;-1.4007783;0.0022944445;None;NO
28970;99.988075;1.07166;sun;On;On;Receiver;Off;-120.92775;-0.78562194;0.0022944445;None;NO
28980;99.988075;1.07196;sun;On;On;Receiver;Off;-121.05499;-0.17046383;0.0022944445;None;NO
28990;99.988075;1.07226;sun;On;On;Receiver;Off;-121.18225;0.44469467;0.0022944445;None;NO
29000;99.988075;1.07256;sun;On;On;Receiver;Off;-121.309525;1.0598521;0.0022944445;None;NO
29010;99.988075;1.07286;sun;On;On;Receiver;Off;-121.43685;1.6750073;0.0022944445;None;NO
29020;99.988075;1.07316;sun;On;On;Receiver;Off;-121.56423;2.2901587;0.0022944445;None;NO
29030;99.988075;1.07346;sun;On;On;Receiver;Off;-121.6917;2.905305;0.0022944445;None;NO
29040;99.988075;1.07376;sun;On;On;Receiver;Off;-121.819275;3.5204449;0.0022944445;None;NO
29050;99.988075;1.07406;sun;On;On;Receiver;Off;-121.94697;4.1355767;0.0022944445;None;NO
29060;99.988075;1.07436;sun;On;On;Receiver;Off;-122.074814;4.7506995;0.0022944445;None;NO
29070;99.988075;1.07466;sun;On;On;Receiver;Off;-122.20281;5.365812;0.0022944445;None;NO
29080;99.988075;1.07496;sun;On;On;Receiver;Off;-122.331;5.9809117;0.0022944445;None;NO
29090;99.988075;1.07526;sun;On;On;Receiver;Off;-122.4594;6.5959983;0.0022944445;None;NO
29100;99.988075;1.07556;sun;On;On;Receiver;Off;-122.58801;7.2110696;0.0022944445;None;NO
29110;99.988075;1.07586;sun;On;On;Receiver;Off;-122.71688;7.826125;0.0022944445;None;NO
29120;99.988075;1.07616;sun;On;On;Receiver;Off;-122.846016;8.441162;0.0022944445;None;NO
29130;99.988075;1.07646;sun;On;On;Receiver;Off;-122.97543;9.056181;0.0022944445;None;NO
29140;99.988075;1.07676;sun;On;On;Receiver;Off;-123.10517;9.671178;0.0022944445;None;NO
29150;99.988075;1.07706;sun;On;On;Receiver;Off;-123.23524;10.286153;0.0022944445;None;NO
29160;99.988075;1.07736;sun;On;On;Receiver;Off;-123.365654;10.901104;0.0022944445;None;NO
29170;99.988075;1.07766;sun;On;On;Receiver;Off;-123.49645;11.516029;0.0022944445;None;NO
29180;99.988075;1.07796;sun;On;On;Receiver;Off;-123.627655;12.130928;0.0022944445;None;NO
29190;99.988075;1.07826;sun;On;On;Receiver;Off;-123.759285;12.745798;0.0022944445;None;NO
29200;99.988075;1.07856;sun;On;On;Receiver;Off;-123.89136;13.360638;0.0022944445;None;NO
29210;99.988075;1.07886;sun;On;On;Receiver;Off;-124.0239;13.975446;0.0022944445;None;NO
29220;99.988075;1.07916;sun;On;On;Receiver;Off;-124.156944;14.5902195;0.0022944445;None;NO
29230;99.988075;1.07946;sun;On;On;Receiver;Off;-124.29051;15.204959;0.0022944445;None;NO
29240;99.988075;1.07976;sun;On;On;Receiver;Off;-124.42463;15.81966;0.0022944445;None;NO
29250;99.988075;1.08006;sun;On;On;Receiver;Off;-124.55932;16.434322;0.0022944445;None;NO
29260;99.988075;1.08036;sun;On;On;Receiver;Off;-124.69461;17.048944;0.0022944445;None;NO
29270;99.988075;1.08066;sun;On;On;Receiver;Off;-124.83053;17.663525;0.0022944445;None;NO
29280;99.988075;1.08096;sun;On;On;Receiver;Off;-124.96711;18.278059;0.0022944445;None;NO
29290;99.988075;1.08126;sun;On;On;Receiver;Off;-125.10438;18.892546;0.0022944445;None;NO
29300;99.988075;1.08156;sun;On;On;Receiver;Off;-125.242355;19.506985;0.0022944445;None;NO
29310;99.988075;1.08186;sun;On;On;Receiver;Off;-125.38108;20.121374;0.0022944445;None;NO
29320;99.988075;1.08216;sun;On;On;Receiver;Off;-125.52059;20.73571;0.0022944445;None;NO
29330;99.988075;1.08246;sun;On;On;Receiver;Off;-125.660904;21.349989;0.0022944445;None;NO
29340;99.988075;1.08276;sun;On;On;Receiver;Off;-125.80206;21.964212;0.0022944445;None;NO
29350;99.988075;1.08306;sun;On;On;Receiver;Off;-125.9441;22.578377;0.0022944445;None;NO
29360;99.988075;1.08336;sun;On;On;Receiver;Off;-126.08704;23.192478;0.0022944445;None;NO
29370;99.988075;1.08366;sun;On;On;Receiver;Off;-126.230934;23.806515;0.0022944445;None;NO
29380;99.988075;1.08396;sun;On;On;Receiver;Off;-126.37582;24.420483;0.0022944445;None;NO
29390;99.988075;1.08426;sun;On;On;Receiver;Off;-126.52171;25.034384;0.0022944445;None;NO
29400;99.988075;1.08456;sun;On;On;Receiver;Off;-126.66868;25.64821;0.0022944445;None;NO
29410;99.988075;1.08486;sun;On;On;Receiver;Off;-126.81674;26.261963;0.0022944445;None;NO
29420;99.988075;1.08516;sun;On;On;Receiver;Off;-126.96596;26.875637;0.0022944445;None;NO
29430;99.988075;1.08546;sun;On;On;Receiver;Off;-127.116356;27.48923;0.0022944445;None;NO
29440;99.988075;1.08576;sun;On;On;Receiver;Off;-127.26799;28.10274;0.0022944445;None;NO
29450;99.988075;1.08606;sun;On;On;Receiver;Off;-127.4209;28.71616;0.0022944445;None;NO
29460;99.988075;1.08636;sun;On;On;Receiver;Off;-127.57514;29.32949;0.0022944445;None;NO
29470;99.988075;1.08666;sun;On;On;Receiver;Off;-127.73076;29.942728;0.0022944445;None;NO
29480;99.988075;1.08696;sun;On;On;Receiver;Off;-127.88781;30.555866;0.0022944445;None;NO
29490;99.988075;1.08726;sun;On;On;Receiver;Off;-128.04634;31.168905;0.0022944445;None;NO
29500;99.988075;1.08756;sun;On;On;Receiver;Off;-128.20642;31.781837;0.0022944445;None;NO
29510;99.988075;1.08786;sun;On;On;Receiver;Off;-128.36809;32.39466;0.0022944445;None;NO
29520;99.988075;1.08816;sun;On;On;Receiver;Off;-128.53142;33.00737;0.0022944445;None;NO
29530;99.988075;1.08846;sun;On;On;Receiver;Off;-128.69647;33.61996;0.0022944445;None;NO
29540;99.988075;1.08876;sun;On;On;Receiver;Off;-128.8633;34.232433;0.0022944445;None;NO
29550;99.988075;1.08906;sun;On;On;Receiver;Off;-129.032;34.844776;0.0022944445;None;NO
29560;99.988075;1.08936;sun;On;On;Receiver;Off;-129.2026;35.45699;0.0022944445;None;NO
29570;99.988075;1.08966;sun;On;On;Receiver;Off;-129.37521;36.069065;0.0022944445;None;NO
29580;99.988075;1.08996;sun;On;On;Receiver;Off;-129.54991;36.680996;0.0022944445;None;NO
29590;99.988075;1.09026;sun;On;On;Receiver;Off;-129.72675;37.29278;0.0022944445;None;NO
29600;99.988075;1.09056;sun;On;On;Receiver;Off;-129.90584;37.904415;0.0022944445;None;NO
29610;99.988075;1.09086;sun;On;On;Receiver;Off;-130.08725;38.51589;0.0022944445;None;NO
29620;99.988075;1.09116;sun;On;On;Receiver;Off;-130.27107;39.127197;0.0022944445;None;NO
29630;99.988075;1.09146;sun;On;On;Receiver;Off;-130.45741;39.73833;0.0022944445;None;NO
29640;99.988075;1.09176;sun;On;On;Receiver;Off;-130.64638;40.34929;0.0022944445;None;NO
29650;99.988075;1.09206;sun;On;On;Receiver;Off;-130.83804;40.96006;0.0022944445;None;NO
29660;99.988075;1.09236;sun;On;On;Receiver;Off;-131.03256;41.570637;0.0022944445;None;NO
29670;99.988075;1.09266;sun;On;On;Receiver;Off;-131.23001;42.18101;0.0022944445;None;NO
29680;99.988075;1.09296;sun;On;On;Receiver;Off;-131.43053;42.791176;0.0022944445;None;NO
29690;99.988075;1.09326;sun;On;On;Receiver;Off;-131.63425;43.401123;0.0022944445;None;NO
29700;99.988075;1.09356;sun;On;On;Receiver;Off;-131.8413;44.01084;0.0022944445;None;NO
29710;99.988075;1.09386;sun;On;On;Receiver;Off;-132.0518;44.620323;0.0022944445;None;NO
29720;99.988075;1.09416;sun;On;On;Receiver;Off;-132.26595;45.229553;0.0022944445;None;NO
29730;99.988075;1.09446;sun;On;On;Receiver;Off;-132.48384;45.838528;0.0022944445;None;NO
29740;99.988075;1.09476;sun;On;On;Receiver;Off;-132.70569;46.44723;0.0022944445;None;NO
29750;99.988075;1.09506;sun;On;On;Receiver;Off;-132.93166;47.055653;0.0022944445;None;NO
29760;99.988075;1.09536;sun;On;On;Receiver;Off;-133.16191;47.663776;0.0022944445;None;NO
29770;99.988075;1.09566;sun;On;On;Receiver;Off;-133.39665;48.271595;0.0022944445;None;NO
29780;99.988075;1.09596;sun;On;On;Receiver;Off;-133.6361;48.879093;0.0022944445;None;NO
29790;99.988075;1.09626;sun;On;On;Receiver;Off;-133.88043;49.48625;0.0022944445;None;NO
29800;99.988075;1.09656;sun;On;On;Receiver;Off;-134.12993;50.093056;0.0022944445;None;NO
29810;99.988075;1.09686;sun;On;On;Receiver;Off;-134.3848;50.699493;0.0022944445;None;NO
29820;99.988075;1.09716;sun;On;On;Receiver;Off;-134.64531;51.305542;0.0022944445;None;NO
29830;99.988075;1.09746;sun;On;On;Receiver;Off;-134.91174;51.911182;0.0022944445;None;NO
29840;99.988075;1.09776;sun;On;On;Receiver;Off;-135.18439;52.516396;0.0022944445;None;NO
29850;99.988075;1.09806;sun;On;On;Receiver;Off;-135.46355;53.121162;0.0022944445;None;NO
29860;99.988075;1.09836;sun;On;On;Receiver;Off;-135.74954;53.725456;0.0022944445;None;NO
29870;99.988075;1.09866;sun;On;On;Receiver;Off;-136.04274;54.329258;0.0022944445;None;NO
29880;99.988075;1.09896;sun;On;On;Receiver;Off;-136.34352;54.932533;0.0022944445;None;NO
29890;99.988075;1.09926;sun;On;On;Receiver;Off;-136.65227;55.535263;0.0022944445;None;NO
29900;99.988075;1.09956;sun;On;On;Receiver;Off;-136.9694;56.137413;0.0022944445;None;NO
29910;99.988075;1.09986;sun;On;On;Receiver;Off;-137.29541;56.73895;0.0022944445;None;NO
29920;99.988075;1.10016;sun;On;On;Receiver;Off;-137.63075;57.33984;0.0022944445;None;NO
29930;99.988075;1.10046;sun;On;On;Receiver;Off;-137.97597;57.940052;0.0022944445;None;NO
29940;99.988075;1.10076;sun;On;On;Receiver;Off;-138.33162;58.53954;0.0022944445;None;NO
29950;99.988075;1.10106;sun;On;On;Receiver;Off;-138.69832;59.138264;0.0022944445;None;NO
29960;99.988075;1.10136;sun;On;On;Receiver;Off;-139.0767;59.736176;0.0022944445;None;NO
29970;99.988075;1.10166;sun;On;On;Receiver;Off;-139.46748;60.333233;0.0022944445;None;NO
29980;99.988075;1.10196;sun;On;On;Receiver;Off;-139.8714;60.929375;0.0022944445;None;NO
